market,geometry,month,best_lambda,best_agreement,days
de,V3_frozen,2015-02,0.0,1.0,20
de,V3_frozen,2015-03,0.0,1.0,22
de,V3_frozen,2015-04,5.0,1.0,20
de,V3_frozen,2015-05,5.0,1.0,19
de,V3_frozen,2015-06,5.0,1.0,22
de,V3_frozen,2015-07,5.0,0.9565217391304348,23
de,V3_frozen,2015-08,5.0,0.9047619047619048,21
de,V3_frozen,2015-09,0.0,1.0,22
de,V3_frozen,2015-10,5.0,0.8636363636363636,22
de,V3_frozen,2015-11,0.0,1.0,21
de,V3_frozen,2015-12,5.0,0.95,20
de,V3_frozen,2016-01,0.0,1.0,20
de,V3_frozen,2016-02,0.0,1.0,21
de,V3_frozen,2016-03,150.0,0.9523809523809523,21
de,V3_frozen,2016-04,0.0,0.9047619047619048,21
de,V3_frozen,2016-05,0.0,1.0,21
de,V3_frozen,2016-06,35.0,0.8636363636363636,22
de,V3_frozen,2016-07,5.0,0.7142857142857143,21
de,V3_frozen,2016-08,0.0,1.0,23
de,V3_frozen,2016-09,0.0,1.0,22
de,V3_frozen,2016-10,0.0,1.0,20
de,V3_frozen,2016-11,0.0,1.0,22
de,V3_frozen,2016-12,0.0,1.0,21
de,V3_frozen,2017-01,0.0,1.0,22
de,V3_frozen,2017-02,0.0,1.0,20
de,V3_frozen,2017-03,0.0,1.0,23
de,V3_frozen,2017-04,0.0,1.0,18
de,V3_frozen,2017-05,0.0,1.0,22
de,V3_frozen,2017-06,0.0,1.0,21
de,V3_frozen,2017-07,0.0,1.0,21
de,V3_frozen,2017-08,0.0,1.0,23
de,V3_frozen,2017-09,0.0,1.0,21
de,V3_frozen,2017-10,0.0,1.0,20
de,V3_frozen,2017-11,0.0,1.0,22
de,V3_frozen,2017-12,0.0,1.0,19
de,V3_frozen,2018-01,0.0,1.0,22
de,V3_frozen,2018-02,15.0,1.0,20
de,V3_frozen,2018-03,5.0,1.0,21
de,V3_frozen,2018-04,0.0,1.0,20
de,V3_frozen,2018-05,0.0,1.0,21
de,V3_frozen,2018-06,0.0,1.0,21
de,V3_frozen,2018-07,0.0,1.0,22
de,V3_frozen,2018-08,0.0,1.0,23
de,V3_frozen,2018-09,0.0,1.0,20
de,V3_frozen,2018-10,5.0,1.0,22
de,V3_frozen,2018-11,0.0,1.0,22
de,V3_frozen,2018-12,15.0,1.0,17
de,V3_frozen,2019-01,5.0,1.0,22
de,V3_frozen,2019-02,0.0,1.0,20
de,V3_frozen,2019-03,0.0,1.0,21
de,V3_frozen,2019-04,0.0,1.0,20
de,V3_frozen,2019-05,0.0,1.0,22
de,V3_frozen,2019-06,0.0,1.0,19
de,V3_frozen,2019-07,0.0,1.0,23
de,V3_frozen,2019-08,5.0,1.0,22
de,V3_frozen,2019-09,0.0,1.0,21
de,V3_frozen,2019-10,0.0,1.0,22
de,V3_frozen,2019-11,0.0,1.0,21
de,V3_frozen,2019-12,0.0,1.0,18
de,V3_frozen,2020-01,0.0,1.0,22
de,V3_frozen,2020-02,35.0,1.0,20
de,V3_frozen,2020-03,0.0,1.0,22
de,V3_frozen,2020-04,0.0,1.0,20
de,V3_frozen,2020-05,0.0,0.8,20
de,V3_frozen,2020-06,0.0,0.19047619047619047,21
de,V3_frozen,2020-07,0.0,1.0,23
de,V3_frozen,2020-08,0.0,1.0,21
de,V3_frozen,2020-09,0.0,1.0,22
de,V3_frozen,2020-10,35.0,1.0,22
de,V3_frozen,2020-11,70.0,1.0,21
de,V3_frozen,2020-12,0.0,1.0,20
de,V3_frozen,2021-01,0.0,1.0,20
de,V3_frozen,2021-02,0.0,1.0,20
de,V3_frozen,2021-03,0.0,1.0,23
de,V3_frozen,2021-04,0.0,1.0,20
de,V3_frozen,2021-05,0.0,1.0,20
de,V3_frozen,2021-06,0.0,1.0,22
de,V3_frozen,2021-07,0.0,1.0,22
de,V3_frozen,2021-08,0.0,1.0,22
de,V3_frozen,2021-09,0.0,1.0,22
de,V3_frozen,2021-10,0.0,1.0,21
de,V3_frozen,2021-11,5.0,1.0,22
de,V3_frozen,2021-12,5.0,1.0,21
de,V3_frozen,2022-01,5.0,1.0,21
de,V3_frozen,2022-02,5.0,1.0,20
de,V3_frozen,2022-03,0.0,1.0,23
de,V3_frozen,2022-04,70.0,1.0,19
de,V3_frozen,2022-05,0.0,0.5909090909090909,22
de,V3_frozen,2022-06,5.0,1.0,22
de,V3_frozen,2022-07,5.0,1.0,21
de,V3_frozen,2022-08,5.0,0.8260869565217391,23
de,V3_frozen,2022-09,0.0,0.9545454545454546,22
de,V3_frozen,2022-10,5.0,0.7619047619047619,21
de,V3_frozen,2022-11,0.0,1.0,22
de,V3_frozen,2022-12,0.0,1.0,21
de,V3_frozen,2023-01,0.0,1.0,22
de,V3_frozen,2023-02,0.0,1.0,20
de,V3_frozen,2023-03,15.0,1.0,23
de,V3_frozen,2023-04,0.0,1.0,18
de,V3_frozen,2023-05,0.0,1.0,22
de,V3_frozen,2023-06,0.0,1.0,22
de,V3_frozen,2023-07,0.0,1.0,21
de,V3_frozen,2023-08,0.0,1.0,23
de,V3_frozen,2023-09,0.0,1.0,21
de,V3_frozen,2023-10,0.0,0.9090909090909091,22
de,V3_frozen,2023-11,0.0,0.9090909090909091,22
de,V3_frozen,2023-12,0.0,1.0,17
jp,V0_expanding,1990-01,22.0,1.0,19
jp,V0_expanding,1990-02,26.826957952797247,1.0,19
jp,V0_expanding,1990-03,70.0,0.9047619047619048,21
jp,V0_expanding,1990-04,0.0,1.0,20
jp,V0_expanding,1990-05,0.0,1.0,21
jp,V0_expanding,1990-06,0.0,1.0,21
jp,V0_expanding,1990-07,0.0,1.0,22
jp,V0_expanding,1990-08,0.0,1.0,23
jp,V0_expanding,1990-09,0.0,1.0,19
jp,V0_expanding,1990-10,0.0,1.0,22
jp,V0_expanding,1990-11,0.0,1.0,20
jp,V0_expanding,1990-12,0.0,1.0,19
jp,V0_expanding,1991-01,0.0,1.0,19
jp,V0_expanding,1991-02,0.0,1.0,19
jp,V0_expanding,1991-03,0.0,1.0,20
jp,V0_expanding,1991-04,0.0,1.0,21
jp,V0_expanding,1991-05,0.0,1.0,21
jp,V0_expanding,1991-06,13.894954943731374,1.0,20
jp,V0_expanding,1991-07,0.0,1.0,23
jp,V0_expanding,1991-08,0.1,1.0,22
jp,V0_expanding,1991-09,1.93069772888325,1.0,19
jp,V0_expanding,1991-10,0.0,1.0,22
jp,V0_expanding,1991-11,10.0,1.0,20
jp,V0_expanding,1991-12,15.0,1.0,20
jp,V0_expanding,1992-01,0.0,1.0,19
jp,V0_expanding,1992-02,0.0,1.0,19
jp,V0_expanding,1992-03,0.0,1.0,21
jp,V0_expanding,1992-04,0.0,1.0,21
jp,V0_expanding,1992-05,0.0,1.0,19
jp,V0_expanding,1992-06,0.0,1.0,22
jp,V0_expanding,1992-07,0.0,1.0,23
jp,V0_expanding,1992-08,0.0,1.0,21
jp,V0_expanding,1992-09,0.0,0.35,20
jp,V0_expanding,1992-10,0.0,0.9090909090909091,22
jp,V0_expanding,1992-11,4.641588833612778,1.0,19
jp,V0_expanding,1992-12,7.196856730011519,0.9523809523809523,21
jp,V0_expanding,1993-01,0.1,0.10526315789473684,19
jp,V0_expanding,1993-02,1.0,0.8947368421052632,19
jp,V0_expanding,1993-03,0.1,1.0,23
jp,V0_expanding,1993-04,0.0,1.0,21
jp,V0_expanding,1993-05,0.0,1.0,18
jp,V0_expanding,1993-06,7.196856730011519,1.0,21
jp,V0_expanding,1993-07,13.894954943731374,1.0,22
jp,V0_expanding,1993-08,0.0,1.0,22
jp,V0_expanding,1993-09,3.72759372031494,1.0,20
jp,V0_expanding,1993-10,4.641588833612778,1.0,20
jp,V0_expanding,1993-11,40.0,1.0,20
jp,V0_expanding,1993-12,0.0,1.0,21
jp,V0_expanding,1994-01,1.0,1.0,20
jp,V0_expanding,1994-02,0.1,0.3157894736842105,19
jp,V0_expanding,1994-03,0.1,0.7727272727272727,22
jp,V0_expanding,1994-04,0.1,0.85,20
jp,V0_expanding,1994-05,0.1,1.0,19
jp,V0_expanding,1994-06,1.0,1.0,22
jp,V0_expanding,1994-07,1.0,1.0,21
jp,V0_expanding,1994-08,1.0,1.0,23
jp,V0_expanding,1994-09,20.0,1.0,20
jp,V0_expanding,1994-10,25.0,1.0,20
jp,V0_expanding,1994-11,50.0,1.0,20
jp,V0_expanding,1994-12,50.0,1.0,21
jp,V0_expanding,1995-01,13.894954943731374,0.9473684210526315,19
jp,V0_expanding,1995-02,0.0,1.0,20
jp,V0_expanding,1995-03,0.0,1.0,22
jp,V0_expanding,1995-04,0.0,1.0,20
jp,V0_expanding,1995-05,0.0,1.0,20
jp,V0_expanding,1995-06,0.0,1.0,22
jp,V0_expanding,1995-07,10.0,0.9047619047619048,21
jp,V0_expanding,1995-08,1.0,1.0,23
jp,V0_expanding,1995-09,0.0,1.0,20
jp,V0_expanding,1995-10,1.93069772888325,1.0,21
jp,V0_expanding,1995-11,1.93069772888325,1.0,20
jp,V0_expanding,1995-12,0.0,1.0,21
jp,V0_expanding,1996-01,0.0,1.0,19
jp,V0_expanding,1996-02,0.0,1.0,20
jp,V0_expanding,1996-03,0.0,1.0,20
jp,V0_expanding,1996-04,0.0,1.0,21
jp,V0_expanding,1996-05,0.0,1.0,21
jp,V0_expanding,1996-06,0.0,1.0,20
jp,V0_expanding,1996-07,3.72759372031494,1.0,23
jp,V0_expanding,1996-08,7.196856730011519,1.0,22
jp,V0_expanding,1996-09,7.196856730011519,1.0,19
jp,V0_expanding,1996-10,0.1,1.0,22
jp,V0_expanding,1996-11,0.0,1.0,20
jp,V0_expanding,1996-12,26.826957952797247,1.0,20
jp,V0_expanding,1997-01,0.0,1.0,19
jp,V0_expanding,1997-02,0.0,1.0,20
jp,V0_expanding,1997-03,0.0,1.0,20
jp,V0_expanding,1997-04,10.0,1.0,21
jp,V0_expanding,1997-05,0.0,1.0,21
jp,V0_expanding,1997-06,0.0,1.0,21
jp,V0_expanding,1997-07,0.0,1.0,22
jp,V0_expanding,1997-08,1.0,1.0,21
jp,V0_expanding,1997-09,0.0,1.0,20
jp,V0_expanding,1997-10,0.0,1.0,22
jp,V0_expanding,1997-11,0.0,1.0,18
jp,V0_expanding,1997-12,0.0,1.0,21
jp,V0_expanding,1998-01,0.0,1.0,19
jp,V0_expanding,1998-02,0.0,0.5263157894736842,19
jp,V0_expanding,1998-03,1.0,0.9090909090909091,22
jp,V0_expanding,1998-04,3.72759372031494,1.0,21
jp,V0_expanding,1998-05,1.0,0.8947368421052632,19
jp,V0_expanding,1998-06,0.0,1.0,22
jp,V0_expanding,1998-07,0.0,1.0,22
jp,V0_expanding,1998-08,1.93069772888325,1.0,21
jp,V0_expanding,1998-09,0.0,1.0,20
jp,V0_expanding,1998-10,0.0,1.0,22
jp,V0_expanding,1998-11,0.0,0.9473684210526315,19
jp,V0_expanding,1998-12,3.72759372031494,0.8571428571428571,21
jp,V0_expanding,1999-01,1.0,1.0,19
jp,V0_expanding,1999-02,0.0,1.0,19
jp,V0_expanding,1999-03,0.0,1.0,22
jp,V0_expanding,1999-04,0.0,1.0,21
jp,V0_expanding,1999-05,0.0,1.0,18
jp,V0_expanding,1999-06,0.0,1.0,22
jp,V0_expanding,1999-07,0.0,1.0,21
jp,V0_expanding,1999-08,0.0,1.0,22
jp,V0_expanding,1999-09,3.72759372031494,1.0,20
jp,V0_expanding,1999-10,0.0,1.0,20
jp,V0_expanding,1999-11,0.0,1.0,20
jp,V0_expanding,1999-12,0.0,1.0,21
jp,V0_expanding,2000-01,0.0,1.0,19
jp,V0_expanding,2000-02,0.0,1.0,20
jp,V0_expanding,2000-03,0.0,1.0,22
jp,V0_expanding,2000-04,0.0,1.0,20
jp,V0_expanding,2000-05,0.0,1.0,20
jp,V0_expanding,2000-06,1.0,1.0,22
jp,V0_expanding,2000-07,1.0,0.95,20
jp,V0_expanding,2000-08,0.1,1.0,23
jp,V0_expanding,2000-09,1.93069772888325,1.0,20
jp,V0_expanding,2000-10,0.0,1.0,21
jp,V0_expanding,2000-11,0.0,1.0,20
jp,V0_expanding,2000-12,1.93069772888325,1.0,21
jp,V0_expanding,2001-01,0.0,1.0,19
jp,V0_expanding,2001-02,0.0,1.0,19
jp,V0_expanding,2001-03,0.0,1.0,21
jp,V0_expanding,2001-04,0.0,1.0,20
jp,V0_expanding,2001-05,1000.0,1.0,21
jp,V0_expanding,2001-06,3.72759372031494,0.9523809523809523,21
jp,V0_expanding,2001-07,0.0,1.0,21
jp,V0_expanding,2001-08,0.0,1.0,23
jp,V0_expanding,2001-09,0.0,1.0,19
jp,V0_expanding,2001-10,0.0,1.0,22
jp,V0_expanding,2001-11,1.93069772888325,1.0,21
jp,V0_expanding,2001-12,0.0,1.0,19
jp,V0_expanding,2002-01,1.93069772888325,1.0,19
jp,V0_expanding,2002-02,1.0,0.9473684210526315,19
jp,V0_expanding,2002-03,0.0,1.0,20
jp,V0_expanding,2002-04,0.0,1.0,21
jp,V0_expanding,2002-05,0.0,1.0,21
jp,V0_expanding,2002-06,0.1,1.0,20
jp,V0_expanding,2002-07,0.0,1.0,23
jp,V0_expanding,2002-08,0.0,1.0,22
jp,V0_expanding,2002-09,0.0,1.0,19
jp,V0_expanding,2002-10,0.0,1.0,22
jp,V0_expanding,2002-11,1.0,1.0,20
jp,V0_expanding,2002-12,0.0,0.9,20
jp,V0_expanding,2003-01,3.72759372031494,1.0,19
jp,V0_expanding,2003-02,1.0,1.0,19
jp,V0_expanding,2003-03,7.196856730011519,1.0,20
jp,V0_expanding,2003-04,0.0,1.0,21
jp,V0_expanding,2003-05,13.894954943731374,1.0,21
jp,V0_expanding,2003-06,25.0,1.0,21
jp,V0_expanding,2003-07,0.0,1.0,22
jp,V0_expanding,2003-08,0.0,1.0,21
jp,V0_expanding,2003-09,0.0,1.0,20
jp,V0_expanding,2003-10,1.0,1.0,22
jp,V0_expanding,2003-11,15.0,1.0,18
jp,V0_expanding,2003-12,20.0,1.0,21
jp,V0_expanding,2004-01,0.0,1.0,19
jp,V0_expanding,2004-02,0.0,1.0,19
jp,V0_expanding,2004-03,0.0,1.0,23
jp,V0_expanding,2004-04,0.0,1.0,21
jp,V0_expanding,2004-05,20.0,1.0,18
jp,V0_expanding,2004-06,20.0,1.0,22
jp,V0_expanding,2004-07,0.1,1.0,21
jp,V0_expanding,2004-08,3.72759372031494,1.0,22
jp,V0_expanding,2004-09,0.0,1.0,20
jp,V0_expanding,2004-10,1.93069772888325,1.0,20
jp,V0_expanding,2004-11,0.0,1.0,20
jp,V0_expanding,2004-12,0.0,1.0,21
jp,V0_expanding,2005-01,0.0,1.0,19
jp,V0_expanding,2005-02,0.0,1.0,19
jp,V0_expanding,2005-03,0.0,1.0,22
jp,V0_expanding,2005-04,10.0,1.0,20
jp,V0_expanding,2005-05,10.0,1.0,19
jp,V0_expanding,2005-06,0.0,1.0,22
jp,V0_expanding,2005-07,0.0,1.0,20
jp,V0_expanding,2005-08,0.0,1.0,23
jp,V0_expanding,2005-09,0.0,1.0,20
jp,V0_expanding,2005-10,0.0,1.0,20
jp,V0_expanding,2005-11,0.0,1.0,20
jp,V0_expanding,2005-12,0.0,1.0,21
jp,V0_expanding,2006-01,0.0,1.0,19
jp,V0_expanding,2006-02,0.1,1.0,20
jp,V0_expanding,2006-03,0.0,1.0,22
jp,V0_expanding,2006-04,0.0,1.0,20
jp,V0_expanding,2006-05,7.196856730011519,1.0,20
jp,V0_expanding,2006-06,40.0,1.0,22
jp,V0_expanding,2006-07,0.0,1.0,20
jp,V0_expanding,2006-08,7.196856730011519,1.0,23
jp,V0_expanding,2006-09,0.0,1.0,20
jp,V0_expanding,2006-10,0.0,1.0,21
jp,V0_expanding,2006-11,1.93069772888325,1.0,20
jp,V0_expanding,2006-12,0.0,1.0,21
jp,V0_expanding,2007-01,0.0,1.0,19
jp,V0_expanding,2007-02,0.0,1.0,19
jp,V0_expanding,2007-03,10.0,1.0,21
jp,V0_expanding,2007-04,1.0,1.0,20
jp,V0_expanding,2007-05,0.0,1.0,21
jp,V0_expanding,2007-06,0.0,1.0,21
jp,V0_expanding,2007-07,3.72759372031494,1.0,21
jp,V0_expanding,2007-08,60.0,1.0,23
jp,V0_expanding,2007-09,100.0,1.0,18
jp,V0_expanding,2007-10,100.0,1.0,22
jp,V0_expanding,2007-11,150.0,1.0,21
jp,V0_expanding,2007-12,0.0,1.0,19
jp,V0_expanding,2008-01,0.0,1.0,19
jp,V0_expanding,2008-02,0.0,1.0,20
jp,V0_expanding,2008-03,0.0,1.0,20
jp,V0_expanding,2008-04,0.0,1.0,21
jp,V0_expanding,2008-05,3.72759372031494,1.0,20
jp,V0_expanding,2008-06,5.0,1.0,21
jp,V0_expanding,2008-07,0.0,1.0,22
jp,V0_expanding,2008-08,0.0,1.0,21
jp,V0_expanding,2008-09,0.0,1.0,20
jp,V0_expanding,2008-10,0.0,1.0,22
jp,V0_expanding,2008-11,0.0,1.0,18
jp,V0_expanding,2008-12,0.0,1.0,21
jp,V0_expanding,2009-01,0.0,1.0,19
jp,V0_expanding,2009-02,0.0,1.0,19
jp,V0_expanding,2009-03,1.0,1.0,21
jp,V0_expanding,2009-04,1000.0,0.9047619047619048,21
jp,V0_expanding,2009-05,0.1,1.0,18
jp,V0_expanding,2009-06,0.0,1.0,22
jp,V0_expanding,2009-07,3.72759372031494,1.0,22
jp,V0_expanding,2009-08,150.0,0.7619047619047619,21
jp,V0_expanding,2009-09,150.0,1.0,18
jp,V0_expanding,2009-10,1.0,0.9047619047619048,21
jp,V0_expanding,2009-11,10.0,1.0,19
jp,V0_expanding,2009-12,10.0,1.0,21
jp,V0_expanding,2010-01,0.0,1.0,19
jp,V0_expanding,2010-02,3.72759372031494,1.0,19
jp,V0_expanding,2010-03,0.0,1.0,22
jp,V0_expanding,2010-04,0.0,1.0,21
jp,V0_expanding,2010-05,30.0,1.0,18
jp,V0_expanding,2010-06,60.0,1.0,22
jp,V0_expanding,2010-07,80.0,1.0,20
jp,V0_expanding,2010-08,100.0,1.0,22
jp,V0_expanding,2010-09,4.641588833612778,0.7894736842105263,19
jp,V0_expanding,2010-10,7.196856730011519,1.0,20
jp,V0_expanding,2010-11,1.93069772888325,1.0,20
jp,V0_expanding,2010-12,0.0,1.0,21
jp,V0_expanding,2011-01,0.0,1.0,19
jp,V0_expanding,2011-02,0.0,1.0,19
jp,V0_expanding,2011-03,70.0,1.0,22
jp,V0_expanding,2011-04,100.0,1.0,20
jp,V0_expanding,2011-05,100.0,1.0,19
jp,V0_expanding,2011-06,100.0,1.0,22
jp,V0_expanding,2011-07,0.0,1.0,20
jp,V0_expanding,2011-08,80.0,1.0,23
jp,V0_expanding,2011-09,100.0,1.0,20
jp,V0_expanding,2011-10,150.0,1.0,20
jp,V0_expanding,2011-11,150.0,1.0,20
jp,V0_expanding,2011-12,150.0,1.0,21
jp,V0_expanding,2012-01,150.0,1.0,19
jp,V0_expanding,2012-02,0.0,1.0,21
jp,V0_expanding,2012-03,0.0,1.0,21
jp,V0_expanding,2012-04,0.0,1.0,20
jp,V0_expanding,2012-05,30.0,1.0,21
jp,V0_expanding,2012-06,50.0,1.0,21
jp,V0_expanding,2012-07,50.0,1.0,21
jp,V0_expanding,2012-08,40.0,1.0,23
jp,V0_expanding,2012-09,1.0,1.0,19
jp,V0_expanding,2012-10,3.72759372031494,1.0,22
jp,V0_expanding,2012-11,1.0,1.0,21
jp,V0_expanding,2012-12,0.0,1.0,19
jp,V0_expanding,2013-01,0.0,1.0,19
jp,V0_expanding,2013-02,0.0,1.0,19
jp,V0_expanding,2013-03,0.0,1.0,20
jp,V0_expanding,2013-04,0.0,1.0,21
jp,V0_expanding,2013-05,3.72759372031494,1.0,21
jp,V0_expanding,2013-06,50.0,1.0,20
jp,V0_expanding,2013-07,50.0,1.0,22
jp,V0_expanding,2013-08,35.0,1.0,22
jp,V0_expanding,2013-09,35.0,1.0,19
jp,V0_expanding,2013-10,1.0,1.0,22
jp,V0_expanding,2013-11,0.0,1.0,20
jp,V0_expanding,2013-12,0.0,1.0,20
jp,V0_expanding,2014-01,4.641588833612778,1.0,19
jp,V0_expanding,2014-02,21.544346900318832,1.0,19
jp,V0_expanding,2014-03,30.0,1.0,20
jp,V0_expanding,2014-04,30.0,1.0,21
jp,V0_expanding,2014-05,30.0,1.0,20
jp,V0_expanding,2014-06,0.0,1.0,21
jp,V0_expanding,2014-07,0.0,1.0,22
jp,V0_expanding,2014-08,1.93069772888325,1.0,21
jp,V0_expanding,2014-09,0.0,1.0,20
jp,V0_expanding,2014-10,13.894954943731374,1.0,22
jp,V0_expanding,2014-11,0.0,1.0,18
jp,V0_expanding,2014-12,0.0,1.0,21
jp,V0_expanding,2015-01,1.0,1.0,20
jp,V0_expanding,2015-02,0.0,1.0,19
jp,V0_expanding,2015-03,0.0,1.0,22
jp,V0_expanding,2015-04,0.0,1.0,21
jp,V0_expanding,2015-05,0.0,1.0,18
jp,V0_expanding,2015-06,0.0,1.0,22
jp,V0_expanding,2015-07,3.72759372031494,1.0,22
jp,V0_expanding,2015-08,20.0,1.0,21
jp,V0_expanding,2015-09,51.7947467923121,1.0,19
jp,V0_expanding,2015-10,51.7947467923121,1.0,21
jp,V0_expanding,2015-11,20.0,1.0,19
jp,V0_expanding,2015-12,20.0,1.0,21
jp,V0_expanding,2016-01,20.0,1.0,19
jp,V0_expanding,2016-02,60.0,1.0,20
jp,V0_expanding,2016-03,60.0,1.0,22
jp,V0_expanding,2016-04,20.0,1.0,20
jp,V0_expanding,2016-05,20.0,1.0,19
jp,V0_expanding,2016-06,25.0,1.0,22
jp,V0_expanding,2016-07,50.0,1.0,20
jp,V0_expanding,2016-08,50.0,1.0,22
jp,V0_expanding,2016-09,1.0,1.0,20
jp,V0_expanding,2016-10,0.0,1.0,20
jp,V0_expanding,2016-11,7.196856730011519,1.0,20
jp,V0_expanding,2016-12,0.0,1.0,21
jp,V0_expanding,2017-01,0.0,1.0,19
jp,V0_expanding,2017-02,0.0,1.0,20
jp,V0_expanding,2017-03,0.0,1.0,22
jp,V0_expanding,2017-04,1.93069772888325,1.0,20
jp,V0_expanding,2017-05,0.0,1.0,20
jp,V0_expanding,2017-06,0.0,1.0,22
jp,V0_expanding,2017-07,0.0,1.0,20
jp,V0_expanding,2017-08,0.1,1.0,22
jp,V0_expanding,2017-09,0.1,1.0,20
jp,V0_expanding,2017-10,0.0,1.0,21
jp,V0_expanding,2017-11,0.0,1.0,20
jp,V0_expanding,2017-12,0.0,1.0,21
jp,V0_expanding,2018-01,0.0,1.0,19
jp,V0_expanding,2018-02,30.0,1.0,19
jp,V0_expanding,2018-03,50.0,1.0,21
jp,V0_expanding,2018-04,50.0,1.0,20
jp,V0_expanding,2018-05,0.0,1.0,21
jp,V0_expanding,2018-06,0.0,1.0,21
jp,V0_expanding,2018-07,3.72759372031494,1.0,21
jp,V0_expanding,2018-08,1.0,1.0,23
jp,V0_expanding,2018-09,0.0,1.0,18
jp,V0_expanding,2018-10,26.826957952797247,1.0,22
jp,V0_expanding,2018-11,35.0,1.0,21
jp,V0_expanding,2018-12,60.0,1.0,19
jp,V0_expanding,2019-01,50.0,1.0,19
jp,V0_expanding,2019-02,50.0,1.0,19
jp,V0_expanding,2019-03,3.72759372031494,1.0,20
jp,V0_expanding,2019-04,0.0,1.0,20
jp,V0_expanding,2019-05,1.93069772888325,1.0,19
jp,V0_expanding,2019-06,7.196856730011519,1.0,20
jp,V0_expanding,2019-07,0.1,1.0,22
jp,V0_expanding,2019-08,20.0,1.0,21
jp,V0_expanding,2019-09,20.0,1.0,19
jp,V0_expanding,2019-10,0.0,1.0,21
jp,V0_expanding,2019-11,0.0,1.0,20
jp,V0_expanding,2019-12,0.0,1.0,21
jp,V0_expanding,2020-01,1.0,1.0,19
jp,V0_expanding,2020-02,10.0,1.0,18
jp,V0_expanding,2020-03,51.7947467923121,0.8095238095238095,21
jp,V0_expanding,2020-04,0.0,0.9523809523809523,21
jp,V0_expanding,2020-05,60.0,1.0,18
jp,V0_expanding,2020-06,1.93069772888325,1.0,22
jp,V0_expanding,2020-07,1.0,1.0,21
jp,V0_expanding,2020-08,1.0,1.0,20
jp,V0_expanding,2020-09,0.0,1.0,20
jp,V0_expanding,2020-10,0.0,1.0,21
jp,V0_expanding,2020-11,0.0,1.0,19
jp,V0_expanding,2020-12,0.0,1.0,22
jp,V0_expanding,2021-01,0.0,1.0,19
jp,V0_expanding,2021-02,0.0,1.0,18
jp,V0_expanding,2021-03,0.1,1.0,23
jp,V0_expanding,2021-04,1.0,1.0,21
jp,V0_expanding,2021-05,10.0,1.0,18
jp,V0_expanding,2021-06,10.0,1.0,22
jp,V0_expanding,2021-07,150.0,1.0,20
jp,V0_expanding,2021-08,150.0,1.0,21
jp,V0_expanding,2021-09,150.0,1.0,20
jp,V0_expanding,2021-10,150.0,1.0,21
jp,V0_expanding,2021-11,150.0,1.0,20
jp,V0_expanding,2021-12,150.0,1.0,22
jp,V0_expanding,2022-01,150.0,1.0,19
jp,V0_expanding,2022-02,150.0,1.0,18
jp,V0_expanding,2022-03,150.0,1.0,22
jp,V0_expanding,2022-04,150.0,1.0,20
jp,V0_expanding,2022-05,150.0,1.0,19
jp,V0_expanding,2022-06,150.0,1.0,21
jp,V0_expanding,2022-07,150.0,1.0,20
jp,V0_expanding,2022-08,150.0,1.0,22
jp,V0_expanding,2022-09,150.0,1.0,20
jp,V0_expanding,2022-10,150.0,1.0,20
jp,V0_expanding,2022-11,150.0,1.0,20
jp,V0_expanding,2022-12,150.0,1.0,22
jp,V0_expanding,2023-01,150.0,1.0,19
jp,V0_expanding,2023-02,150.0,1.0,19
jp,V0_expanding,2023-03,150.0,1.0,22
jp,V0_expanding,2023-04,150.0,1.0,20
jp,V0_expanding,2023-05,0.0,1.0,20
jp,V0_expanding,2023-06,0.0,1.0,22
jp,V0_expanding,2023-07,0.0,1.0,20
jp,V0_expanding,2023-08,50.0,1.0,22
jp,V0_expanding,2023-09,150.0,1.0,20
jp,V0_expanding,2023-10,150.0,1.0,21
jp,V0_expanding,2023-11,150.0,1.0,20
jp,V0_expanding,2023-12,150.0,1.0,19
jp,V1_window,1990-01,35.0,1.0,19
jp,V1_window,1990-02,70.0,1.0,19
jp,V1_window,1990-03,70.0,0.5714285714285714,21
jp,V1_window,1990-04,0.0,1.0,20
jp,V1_window,1990-05,0.0,1.0,21
jp,V1_window,1990-06,0.0,1.0,21
jp,V1_window,1990-07,0.0,1.0,22
jp,V1_window,1990-08,0.0,1.0,23
jp,V1_window,1990-09,0.0,1.0,19
jp,V1_window,1990-10,0.0,1.0,22
jp,V1_window,1990-11,0.0,1.0,20
jp,V1_window,1990-12,0.0,1.0,19
jp,V1_window,1991-01,0.0,1.0,19
jp,V1_window,1991-02,0.0,0.3157894736842105,19
jp,V1_window,1991-03,15.0,0.7,20
jp,V1_window,1991-04,15.0,1.0,21
jp,V1_window,1991-05,15.0,1.0,21
jp,V1_window,1991-06,150.0,0.95,20
jp,V1_window,1991-07,0.0,1.0,23
jp,V1_window,1991-08,0.0,1.0,22
jp,V1_window,1991-09,0.0,0.8947368421052632,19
jp,V1_window,1991-10,0.0,0.0,22
jp,V1_window,1991-11,0.0,0.0,20
jp,V1_window,1991-12,0.0,0.85,20
jp,V1_window,1992-01,0.0,1.0,19
jp,V1_window,1992-02,0.0,1.0,19
jp,V1_window,1992-03,0.0,1.0,21
jp,V1_window,1992-04,0.0,1.0,21
jp,V1_window,1992-05,0.0,1.0,19
jp,V1_window,1992-06,0.0,1.0,22
jp,V1_window,1992-07,0.0,1.0,23
jp,V1_window,1992-08,0.0,1.0,21
jp,V1_window,1992-09,0.0,0.3,20
