agreement,grid
0.8784883720930232,3.72759|13.895|21.5443|22|70|150|220|1000
0.8783720930232558,3.72759|10|13.895|20|100|150|220|1000
0.8783720930232558,15|20|21.5443|51.7947|60|150|220|1000
0.8783720930232558,15|20|22|35|51.7947|60|150|1000
0.8780232558139535,3.72759|10|13.895|22|150|1000
0.8780232558139535,3.72759|5|13.895|21.5443|150|220|1000
0.8780232558139535,3.72759|10|13.895|22|150|500|1000
0.8780232558139535,3.72759|5|13.895|21.5443|22|150|220|1000
0.8780232558139535,3.72759|5|13.895|21.5443|150|220|500|1000
0.8777906976744186,15|20|22|51.7947|60|150|220|1000
0.8775581395348837,0|1.9307|10|13.895|150|1000
0.8775581395348837,0|1.9307|10|13.895|150|500|1000
0.8775581395348837,3.72759|5|15|22|40|100|150|1000
0.8774418604651163,0|1|3.72759|10|13.895|22|150|1000
0.8773255813953489,3.72759|5|13.895|15|21.5443|100|150|1000
0.8773255813953489,3.72759|5|15|21.5443|22|100|150|1000
0.8773255813953489,15|20|22|35|51.7947|70|150|1000
0.8772093023255814,3.72759|13.895|22|35|70|150|1000
0.8772093023255814,3.72759|13.895|22|35|40|70|150|1000
0.8772093023255814,3.72759|13.895|22|35|70|100|150|1000
0.8772093023255814,3.72759|13.895|22|35|70|150|220|1000
0.8772093023255814,3.72759|13.895|22|35|70|150|500|1000
0.877093023255814,3.72759|5|13.895|15|21.5443|150|1000
0.877093023255814,3.72759|5|15|21.5443|22|150|1000
0.877093023255814,3.72759|5|13.895|15|21.5443|22|150|1000
0.877093023255814,3.72759|5|13.895|15|21.5443|150|500|1000
0.877093023255814,3.72759|5|15|21.5443|22|150|500|1000
0.877093023255814,4.64159|5|15|22|40|100|150|1000
0.8769767441860465,3.72759|15|22|40|100|150|1000
0.8769767441860465,3.72759|13.895|20|22|35|70|150|1000
0.8769767441860465,3.72759|15|20|22|40|100|150|1000
0.8769767441860465,3.72759|15|21.5443|22|40|100|150|1000
0.8769767441860465,3.72759|15|22|40|100|150|500|1000
0.876860465116279,4.64159|5|15|21.5443|100|150|1000
0.876860465116279,3.72759|4.64159|5|15|21.5443|22|150|1000
0.876860465116279,4.64159|5|15|21.5443|22|100|150|1000
0.876860465116279,4.64159|5|15|21.5443|100|150|500|1000
0.8767441860465116,3.72759|15|21.5443|22|100|150|1000
0.8767441860465116,3.72759|13.895|21.5443|22|70|150|220|500
0.8767441860465116,3.72759|15|20|21.5443|22|100|150|1000
0.8767441860465116,3.72759|15|21.5443|22|100|150|500|1000
0.8767441860465116,15|20|21.5443|22|70|150|220|1000
0.8766279069767442,4.64159|5|15|21.5443|22|150|1000
0.8766279069767442,4.64159|5|15|21.5443|22|150|500|1000
0.8765116279069768,3.72759|10|13.895|21.5443|150|500
0.8765116279069768,3.72759|5|15|22|150|1000
0.8765116279069768,3.72759|15|21.5443|22|150|1000
0.8765116279069768,3.72759|10|13.895|21.5443|22|150|500
0.8765116279069768,3.72759|5|13.895|15|22|150|1000
0.8765116279069768,3.72759|5|15|22|150|500|1000
0.8765116279069768,3.72759|13.895|21.5443|22|70|150|1000
0.8765116279069768,3.72759|15|21.5443|22|150|500|1000
0.8765116279069768,15|20|21.5443|22|60|150|220|500
0.8765116279069768,15|20|22|35|60|150|220|500
0.8765116279069768,3.72759|5|13.895|15|22|150|500|1000
0.8765116279069768,3.72759|13.895|21.5443|22|70|150|500|1000
0.8763953488372093,3.72759|5|13.895|15|100|150|1000
0.8763953488372093,3.72759|5|15|22|100|150|1000
0.8763953488372093,3.72759|10|13.895|20|100|150|1000
0.8763953488372093,3.72759|5|13.895|15|20|100|150|1000
0.8763953488372093,3.72759|5|13.895|15|22|100|150|1000
0.8763953488372093,3.72759|5|13.895|15|100|150|500|1000
0.8763953488372093,3.72759|5|15|20|22|100|150|1000
0.8763953488372093,3.72759|5|15|22|100|150|500|1000
0.8763953488372093,3.72759|10|13.895|20|100|150|500|1000
0.8763953488372093,15|20|21.5443|22|51.7947|60|150|1000
0.8763953488372093,15|20|21.5443|51.7947|60|150|500|1000
0.8763953488372093,15|20|22|40|70|150|220|1000
