agreement,grid
0.9553894663085367,0|7.19686|22|60|150
0.9553894663085367,0|0.1|20|25|220
0.9553894663085367,0|7.19686|20|22|60|150
0.9553894663085367,0|0.1|20|25|220|1000
0.9553894663085367,0|0.1|20|25|60|150|220
0.9553894663085367,0|0.1|20|25|60|150|1000
0.9553894663085367,0|0.1|20|25|220|500|1000
0.9553894663085367,0|0.1|20|25|60|150|220|1000
0.9553894663085367,0|0.1|20|25|60|150|500|1000
0.9552726848067267,0.1|7.19686|22|60|150
0.9552726848067267,0|7.19686|21.5443|22|60|150
0.9552726848067267,0.1|7.19686|20|22|60|150
0.9552726848067267,0|0.1|22|70|150|220
0.9552726848067267,0|0.1|22|70|150|1000
0.9552726848067267,0|7.19686|20|21.5443|22|60|150
0.9552726848067267,0|0.1|22|25|70|150|220
0.9552726848067267,0|0.1|22|60|70|150|220
0.9552726848067267,0|0.1|22|25|70|150|1000
0.9552726848067267,0|0.1|22|60|70|150|1000
0.9552726848067267,0|0.1|22|70|150|220|1000
0.9552726848067267,0|0.1|22|70|150|500|1000
0.9552726848067267,0|0.1|22|25|60|70|150|220
0.9552726848067267,0|0.1|22|25|70|150|220|1000
0.9552726848067267,0|0.1|22|25|70|150|500|1000
0.9552726848067267,0|0.1|22|60|70|150|220|1000
0.9552726848067267,0|0.1|22|60|70|150|500|1000
0.9552726848067267,0|0.1|22|70|150|220|500|1000
0.9551559033049165,20|30|150|1000
0.9551559033049165,0|7.19686|21.5443|60|150
0.9551559033049165,20|30|150|220|1000
0.9551559033049165,20|30|150|500|1000
0.9551559033049165,0|0.1|7.19686|22|60|150
0.9551559033049165,0|7.19686|20|21.5443|60|150
0.9551559033049165,0.1|7.19686|21.5443|22|60|150
0.9551559033049165,20|25|30|70|150|1000
0.9551559033049165,20|30|150|220|500|1000
0.9551559033049165,0|0.1|7.19686|20|22|60|150
0.9551559033049165,0|7.19686|20|21.5443|25|60|150
0.9551559033049165,0.1|7.19686|20|21.5443|22|60|150
0.9551559033049165,0|0.1|20|22|70|150|220
0.9551559033049165,0|0.1|21.5443|22|70|150|220
0.9551559033049165,0|0.1|20|22|70|150|1000
0.9551559033049165,0|0.1|21.5443|22|70|150|1000
0.9551559033049165,0|20|25|30|70|150|1000
