agreement,grid
0.8409635666347076,1.9307|22|25|40|50|220
0.8409635666347076,10|20|25|40|51.7947|1000
0.8409635666347076,10|20|30|40|51.7947|1000
0.8409635666347076,10|21.5443|25|35|51.7947|1000
0.8409635666347076,1.9307|15|22|35|40|50|220
0.8409635666347076,10|13.895|20|25|35|51.7947|1000
0.8409635666347076,10|13.895|22|30|35|51.7947|1000
0.8409635666347076,10|20|21.5443|25|35|51.7947|1000
0.8409635666347076,10|20|25|26.827|40|51.7947|1000
0.8409635666347076,10|21.5443|22|25|35|51.7947|1000
0.8409635666347076,10|22|26.827|30|35|51.7947|1000
0.8409635666347076,10|13.895|20|21.5443|30|35|51.7947|1000
0.8409635666347076,10|13.895|22|25|26.827|35|51.7947|1000
0.8409635666347076,10|13.895|22|25|35|40|51.7947|1000
0.8409635666347076,10|13.895|22|30|35|40|51.7947|1000
0.8409635666347076,10|13.895|25|26.827|35|40|51.7947|1000
0.8409635666347076,10|20|21.5443|22|25|35|51.7947|1000
0.8409635666347076,10|20|22|26.827|30|35|51.7947|1000
0.8409635666347076,10|22|26.827|30|35|40|51.7947|1000
0.840843720038351,1.9307|15|22|35|50|220
0.840843720038351,10|20|26.827|30|51.7947|1000
0.840843720038351,10|22|25|40|51.7947|1000
0.840843720038351,1.9307|21.5443|22|25|40|50|220
0.840843720038351,10|13.895|21.5443|30|35|51.7947|1000
0.840843720038351,10|13.895|22|25|35|51.7947|1000
0.840843720038351,10|13.895|25|26.827|35|51.7947|1000
0.840843720038351,10|13.895|25|35|40|51.7947|1000
0.840843720038351,10|20|22|25|40|51.7947|1000
0.840843720038351,10|20|26.827|30|40|51.7947|1000
0.840843720038351,10|21.5443|26.827|30|35|51.7947|1000
0.840843720038351,10|22|25|26.827|40|51.7947|1000
0.840843720038351,10|13.895|20|22|25|35|51.7947|1000
0.840843720038351,10|13.895|21.5443|22|30|35|51.7947|1000
0.840843720038351,10|13.895|21.5443|25|26.827|35|51.7947|1000
0.840843720038351,10|13.895|21.5443|25|35|40|51.7947|1000
0.840843720038351,10|13.895|21.5443|30|35|40|51.7947|1000
0.840843720038351,10|20|21.5443|26.827|30|35|51.7947|1000
0.840843720038351,10|20|22|25|26.827|40|51.7947|1000
0.840843720038351,10|21.5443|22|26.827|30|35|51.7947|1000
0.840843720038351,10|21.5443|26.827|30|35|40|51.7947|1000
0.8407238734419943,10|25|40|51.7947|1000
0.8407238734419943,1.9307|22|25|26.827|50|220
0.8407238734419943,10|13.895|20|30|51.7947|1000
0.8407238734419943,10|13.895|25|35|51.7947|1000
0.8407238734419943,10|20|22|30|51.7947|1000
0.8407238734419943,10|21.5443|25|40|51.7947|1000
0.8407238734419943,10|25|26.827|40|51.7947|1000
0.8407238734419943,1.9307|21.5443|22|25|26.827|50|220
0.8407238734419943,10|13.895|20|25|40|51.7947|1000
0.8407238734419943,10|13.895|20|30|40|51.7947|1000
0.8407238734419943,10|13.895|21.5443|25|35|51.7947|1000
0.8407238734419943,10|20|21.5443|25|40|51.7947|1000
0.8407238734419943,10|20|22|30|40|51.7947|1000
0.8407238734419943,10|20|25|30|35|51.7947|1000
0.8407238734419943,10|21.5443|22|25|40|51.7947|1000
0.8407238734419943,10|21.5443|25|26.827|40|51.7947|1000
0.8407238734419943,10|13.895|20|21.5443|25|35|51.7947|1000
0.8407238734419943,10|13.895|20|25|26.827|40|51.7947|1000
0.8407238734419943,10|13.895|21.5443|22|25|35|51.7947|1000
0.8407238734419943,10|13.895|22|26.827|30|35|51.7947|1000
0.8407238734419943,10|20|21.5443|22|25|40|51.7947|1000
0.8407238734419943,10|20|21.5443|25|26.827|40|51.7947|1000
